iter	Logloss
17586	0.1383510677
17587	0.1383396064
17588	0.1383287908
17589	0.1383194096
17590	0.1383080761
17591	0.1382963981
17592	0.1382894982
17593	0.1382771888
17594	0.138262835
17595	0.1382510748
17596	0.1382439007
17597	0.138235612
17598	0.1382251588
17599	0.1382106952
17600	0.138203779
17601	0.1381895784
17602	0.1381815456
17603	0.138174386
17604	0.1381598159
17605	0.1381512252
17606	0.1381405117
17607	0.1381332185
17608	0.1381272147
17609	0.1381176279
17610	0.138111349
17611	0.1380988243
17612	0.1380886555
17613	0.1380781166
17614	0.1380677145
17615	0.1380549051
17616	0.1380477834
17617	0.1380356816
17618	0.1380244297
17619	0.1380157141
17620	0.1380034195
17621	0.1379931519
17622	0.1379829466
17623	0.1379742883
17624	0.1379650322
17625	0.137956157
17626	0.1379500644
17627	0.1379358618
17628	0.137930548
17629	0.1379222174
17630	0.1379146343
17631	0.1379054185
17632	0.1378963757
17633	0.1378883407
17634	0.1378812355
17635	0.1378762056
17636	0.1378676581
17637	0.137861591
17638	0.1378535753
17639	0.1378457516
17640	0.1378395698
17641	0.1378274597
17642	0.1378176614
17643	0.1378066794
17644	0.1377945604
17645	0.1377866239
17646	0.137770563
17647	0.1377590465
17648	0.1377504939
17649	0.1377377542
17650	0.1377299411
17651	0.1377140691
17652	0.1377084484
17653	0.1376994605
17654	0.137687311
17655	0.1376741725
17656	0.1376612386
17657	0.1376498362
17658	0.1376406334
17659	0.13763113
17660	0.1376244086
17661	0.1376114924
17662	0.1376038113
17663	0.1375953091
17664	0.1375873769
17665	0.1375774563
17666	0.1375666478
17667	0.1375590458
17668	0.1375514724
17669	0.137542503
17670	0.1375357852
17671	0.1375193475
17672	0.1375131526
17673	0.1375011209
17674	0.137491039
17675	0.1374830759
17676	0.1374767901
17677	0.1374686455
17678	0.1374592144
17679	0.1374491679
17680	0.1374389647
17681	0.1374352879
17682	0.1374279059
17683	0.1374182043
17684	0.1374096127
17685	0.1373966732
17686	0.1373860067
17687	0.137372877
17688	0.1373600746
17689	0.137351232
17690	0.1373440551
17691	0.1373331564
17692	0.1373260399
17693	0.1373158157
17694	0.1373093672
17695	0.1372986088
17696	0.1372898748
17697	0.1372811848
17698	0.1372652453
17699	0.1372542996
17700	0.1372462918
17701	0.1372373008
17702	0.1372278191
17703	0.1372202286
17704	0.1372109934
17705	0.1372035366
17706	0.1371941916
17707	0.1371870266
17708	0.1371777909
17709	0.1371690135
17710	0.1371610445
17711	0.1371521297
17712	0.1371432592
17713	0.1371353066
17714	0.1371262887
17715	0.1371181525
17716	0.1371067114
17717	0.1370980735
17718	0.137091268
17719	0.1370821185
17720	0.1370682981
17721	0.1370617645
17722	0.1370551883
17723	0.1370487113
17724	0.1370397817
17725	0.1370244429
17726	0.1370179274
17727	0.1370057776
17728	0.1369961711
17729	0.1369851753
17730	0.1369778718
17731	0.1369705043
17732	0.1369556524
17733	0.136946647
17734	0.1369349477
17735	0.1369240841
17736	0.1369117979
17737	0.1369028883
17738	0.136890936
17739	0.1368850194
17740	0.1368753709
17741	0.136868209
17742	0.1368571454
17743	0.1368475994
17744	0.1368341096
17745	0.1368258251
17746	0.1368175412
17747	0.1368073724
17748	0.136796141
17749	0.1367860494
17750	0.1367763077
17751	0.13676377
17752	0.1367533317
17753	0.1367416793
17754	0.1367335612
17755	0.1367220391
17756	0.1367098625
17757	0.1367016109
17758	0.1366909606
17759	0.1366741533
17760	0.1366673011
17761	0.1366574195
17762	0.1366488028
17763	0.136639432
17764	0.1366282698
17765	0.136616138
17766	0.1366091138
17767	0.1365978834
17768	0.1365889637
17769	0.1365831024
17770	0.1365740239
17771	0.1365632737
17772	0.1365528881
17773	0.1365447005
17774	0.1365336045
17775	0.1365253961
17776	0.1365192673
17777	0.1365051275
17778	0.1364926027
17779	0.1364834915
17780	0.1364699376
17781	0.1364561517
17782	0.1364520021
17783	0.1364416051
17784	0.136427564
17785	0.1364122164
17786	0.1364046883
17787	0.1363965196
17788	0.1363802727
17789	0.1363651467
17790	0.1363570044
17791	0.1363441079
17792	0.1363348643
17793	0.1363208936
17794	0.136312377
17795	0.1363071885
17796	0.1362968166
17797	0.1362877767
17798	0.1362824194
17799	0.1362765383
17800	0.1362659296
17801	0.1362549567
17802	0.1362494492
17803	0.1362413211
17804	0.1362319313
17805	0.1362179708
17806	0.1362095976
17807	0.1361988179
17808	0.1361892651
17809	0.1361787494
17810	0.1361716173
17811	0.1361619136
17812	0.1361549537
17813	0.1361422842
17814	0.1361337009
17815	0.1361217839
17816	0.1361105526
17817	0.1360936728
17818	0.1360827309
17819	0.136077603
17820	0.1360689844
17821	0.1360590702
17822	0.1360523485
17823	0.1360407928
17824	0.1360324609
17825	0.1360244607
17826	0.136013201
17827	0.1360068922
17828	0.1359952881
17829	0.1359829078
17830	0.1359724509
17831	0.1359656605
17832	0.1359552128
17833	0.1359481775
17834	0.135936731
17835	0.1359269354
17836	0.1359180895
17837	0.1359118934
17838	0.1359009712
17839	0.1358868194
17840	0.1358785486
17841	0.1358691181
17842	0.1358569157
17843	0.1358520683
17844	0.1358457165
17845	0.1358319413
17846	0.1358189659
17847	0.1358098317
17848	0.1357983586
17849	0.1357903724
17850	0.1357843068
17851	0.1357727271
17852	0.1357663342
17853	0.1357540138
17854	0.1357475034
17855	0.1357396425
17856	0.1357277886
17857	0.1357165452
17858	0.1357051945
17859	0.1356997507
17860	0.1356932992
17861	0.1356866942
17862	0.1356791054
17863	0.1356671549
17864	0.1356560304
17865	0.1356435281
17866	0.1356313482
17867	0.1356206008
17868	0.1356120999
17869	0.1356022749
17870	0.1355951646
17871	0.1355895085
17872	0.1355773487
17873	0.1355686603
17874	0.1355606099
17875	0.135549513
17876	0.1355411828
17877	0.1355324732
17878	0.1355227893
17879	0.1355175793
17880	0.1355108528
17881	0.1355064176
17882	0.1354984736
17883	0.135485045
17884	0.1354738785
17885	0.1354623562
17886	0.1354515189
17887	0.1354414316
17888	0.135434299
17889	0.1354259087
17890	0.1354193156
17891	0.1354081197
17892	0.135396894
17893	0.1353887523
17894	0.1353830746
17895	0.1353751867
17896	0.1353660266
17897	0.1353613177
17898	0.1353460535
17899	0.1353321838
17900	0.1353260959
17901	0.1353161611
17902	0.1353086635
17903	0.1352968632
17904	0.1352873394
17905	0.1352788139
17906	0.1352706689
17907	0.1352594865
17908	0.1352503774
17909	0.1352429902
17910	0.1352318634
17911	0.1352198571
17912	0.1352141487
17913	0.1352011049
17914	0.1351899941
17915	0.1351733742
17916	0.1351642492
17917	0.1351596647
17918	0.1351560573
17919	0.1351444725
17920	0.1351312877
17921	0.1351213374
17922	0.1351108483
17923	0.1351029424
17924	0.1350912511
17925	0.1350822671
17926	0.1350750578
17927	0.1350707373
17928	0.1350613891
17929	0.1350496175
17930	0.1350408223
17931	0.1350349267
17932	0.1350252273
17933	0.1350165954
17934	0.1350104865
17935	0.1350011684
17936	0.1349899721
17937	0.1349800723
17938	0.1349726476
17939	0.1349616656
17940	0.1349447306
17941	0.1349332429
17942	0.1349201122
17943	0.1349100892
17944	0.1349032853
17945	0.1348968861
17946	0.1348863465
17947	0.1348783296
17948	0.1348706823
17949	0.1348611123
17950	0.1348532378
17951	0.1348440056
17952	0.1348335153
17953	0.1348229489
17954	0.134815892
17955	0.1348088685
17956	0.1347902188
17957	0.1347834307
17958	0.1347707799
17959	0.1347629476
17960	0.1347563422
17961	0.1347491487
17962	0.1347354457
17963	0.1347254002
17964	0.134719522
17965	0.134713547
17966	0.1347062817
17967	0.1346995832
17968	0.1346945232
17969	0.1346869079
17970	0.1346805471
17971	0.1346704844
17972	0.1346646236
17973	0.1346543126
17974	0.1346469862
17975	0.1346371015
17976	0.1346271903
17977	0.1346167047
17978	0.1346096855
17979	0.1345956145
17980	0.1345887964
17981	0.1345797589
17982	0.1345691733
17983	0.1345608822
17984	0.1345511022
17985	0.1345403407
17986	0.1345313827
17987	0.1345215181
17988	0.1345063887
17989	0.1344922536
17990	0.134479881
17991	0.1344678649
17992	0.134461668
17993	0.1344493628
17994	0.1344410541
17995	0.1344329547
17996	0.1344209739
17997	0.1344109071
17998	0.1344029654
17999	0.1343928914
18000	0.1343814403
18001	0.1343718743
18002	0.1343607701
18003	0.1343508383
18004	0.1343418984
18005	0.134334208
18006	0.1343253328
18007	0.1343129109
18008	0.1343044944
18009	0.1342956067
18010	0.134283484
18011	0.1342759065
18012	0.1342652429
18013	0.1342592092
18014	0.1342482456
18015	0.1342385803
18016	0.1342320687
18017	0.1342204551
18018	0.1342117695
18019	0.1342033416
18020	0.1341873826
18021	0.1341710653
18022	0.1341600669
18023	0.1341550977
18024	0.1341474196
18025	0.1341357271
18026	0.1341305922
18027	0.1341170527
18028	0.1341123177
18029	0.1341039738
18030	0.1340927815
18031	0.1340850233
18032	0.1340802931
18033	0.1340757556
18034	0.1340704216
18035	0.1340609913
18036	0.1340468899
18037	0.1340406632
18038	0.1340261842
18039	0.1340209975
18040	0.1340129305
18041	0.1340061902
18042	0.1339983199
18043	0.1339915967
18044	0.1339784389
18045	0.1339691802
18046	0.1339591612
18047	0.1339529711
18048	0.1339462056
18049	0.1339317958
18050	0.133921319
18051	0.1339105124
18052	0.1339000256
18053	0.1338925451
18054	0.1338831055
18055	0.1338726182
18056	0.1338615105
18057	0.1338531354
18058	0.133842766
18059	0.1338339021
18060	0.1338204081
18061	0.1338121367
18062	0.1338027996
18063	0.1337921701
18064	0.1337820647
18065	0.133773831
18066	0.1337643653
18067	0.1337530083
18068	0.1337420524
18069	0.1337287879
18070	0.1337193725
18071	0.1337100048
18072	0.1337013156
18073	0.1336903554
18074	0.1336814667
18075	0.1336735286
18076	0.13366391
18077	0.1336589543
18078	0.1336452164
18079	0.1336343988
18080	0.133626937
18081	0.1336184014
18082	0.1336089083
18083	0.1336025061
18084	0.1335939679
18085	0.133584439
18086	0.1335735865
18087	0.1335631072
18088	0.1335534731
18089	0.1335436411
18090	0.1335326287
18091	0.1335176929
18092	0.1335074167
18093	0.1334969241
18094	0.1334912125
18095	0.1334793394
18096	0.133472571
18097	0.1334651015
18098	0.133459058
18099	0.1334515138
18100	0.1334466249
18101	0.1334367551
18102	0.133426696
18103	0.1334159986
18104	0.1334056673
18105	0.1333939771
18106	0.1333848266
18107	0.133374647
18108	0.1333668482
18109	0.1333624298
18110	0.1333555316
18111	0.1333472531
18112	0.1333422326
18113	0.1333306782
18114	0.1333204558
18115	0.1333064197
18116	0.1332987596
18117	0.1332937492
18118	0.1332837641
18119	0.1332757911
18120	0.1332684773
18121	0.1332558666
18122	0.1332444113
18123	0.1332342265
18124	0.1332243622
18125	0.1332141781
18126	0.1332031641
18127	0.1331921095
18128	0.1331795853
18129	0.1331722754
18130	0.1331604333
18131	0.1331478569
18132	0.1331419228
18133	0.1331316503
18134	0.1331214269
18135	0.1331133748
18136	0.1331013432
18137	0.1330930014
18138	0.1330814827
18139	0.1330757162
18140	0.1330693856
18141	0.1330605505
18142	0.1330532633
18143	0.1330440675
18144	0.1330373948
18145	0.1330309373
18146	0.1330207655
18147	0.133013044
18148	0.1330053678
18149	0.1329994971
18150	0.1329889531
18151	0.1329795021
18152	0.1329665401
18153	0.1329600191
18154	0.1329517555
18155	0.1329457312
18156	0.1329375553
18157	0.1329270993
18158	0.1329153908
18159	0.1329073789
18160	0.1329012162
18161	0.1328940397
18162	0.132883456
18163	0.1328766588
18164	0.132864893
18165	0.1328570266
18166	0.132848257
18167	0.1328373184
18168	0.1328274733
18169	0.1328160888
18170	0.1328083023
18171	0.1327982075
18172	0.1327866736
18173	0.1327774237
18174	0.1327675874
18175	0.1327599542
18176	0.1327519928
18177	0.1327435252
18178	0.132734614
18179	0.1327259698
18180	0.1327158297
18181	0.1327058324
18182	0.1326950664
18183	0.132688787
18184	0.1326774969
18185	0.1326679549
18186	0.132652705
18187	0.1326472306
18188	0.1326339722
18189	0.1326251271
18190	0.1326192117
18191	0.1326057677
18192	0.1325944953
18193	0.1325811014
18194	0.1325733511
18195	0.1325698603
18196	0.1325593342
18197	0.1325509593
18198	0.1325400711
18199	0.1325265354
18200	0.1325176246
18201	0.132507862
18202	0.132502756
18203	0.132495181
18204	0.1324862722
18205	0.132478371
18206	0.1324698242
18207	0.1324574993
18208	0.132447299
18209	0.1324380679
18210	0.1324284625
18211	0.1324190828
18212	0.1324082103
18213	0.1324018156
18214	0.1323910659
18215	0.1323774774
18216	0.1323669742
18217	0.1323604053
18218	0.1323473767
18219	0.1323397582
18220	0.1323310382
18221	0.1323250741
18222	0.1323159646
18223	0.1323065738
18224	0.1322963673
18225	0.1322885538
18226	0.1322784968
18227	0.132268593
18228	0.1322609037
18229	0.1322493755
18230	0.132236892
18231	0.1322311707
18232	0.1322239411
18233	0.132214771
18234	0.1322021854
18235	0.1321979657
18236	0.1321906675
18237	0.1321847122
18238	0.1321789011
18239	0.1321684283
18240	0.132159904
18241	0.1321513809
18242	0.1321456852
18243	0.1321366348
18244	0.1321258596
18245	0.132119788
18246	0.1321140077
18247	0.1321067657
18248	0.1320994773
18249	0.1320934191
18250	0.1320850884
18251	0.1320772938
18252	0.1320673219
18253	0.1320600189
18254	0.1320492461
18255	0.1320364394
18256	0.1320227498
18257	0.1320078116
18258	0.1319943534
18259	0.1319853577
18260	0.1319745781
18261	0.1319659535
18262	0.1319583712
18263	0.1319518889
18264	0.1319397806
18265	0.1319258493
18266	0.1319139728
18267	0.1319049573
18268	0.1318961969
18269	0.1318839992
18270	0.1318677355
18271	0.1318616761
18272	0.1318477519
18273	0.1318404888
18274	0.1318314888
18275	0.1318212185
18276	0.1318111102
18277	0.1317991611
18278	0.1317880188
18279	0.1317784295
18280	0.1317706597
18281	0.1317623036
18282	0.1317576219
18283	0.1317503624
18284	0.1317433152
18285	0.1317344848
18286	0.1317251914
18287	0.1317166245
18288	0.1317088814
18289	0.1317020628
18290	0.1316963822
18291	0.1316870054
18292	0.1316770318
18293	0.1316673371
18294	0.1316593219
18295	0.1316523216
18296	0.1316435445
18297	0.131628697
18298	0.1316196959
18299	0.1316054783
18300	0.1315951011
18301	0.131583387
18302	0.1315736138
18303	0.1315651635
18304	0.1315562607
18305	0.1315487247
18306	0.1315366392
18307	0.1315245317
18308	0.1315131068
18309	0.1315013326
18310	0.1314919328
18311	0.1314846704
18312	0.1314739894
18313	0.1314644874
18314	0.131448137
18315	0.1314394482
18316	0.1314303888
18317	0.1314187123
18318	0.1314139067
18319	0.1314014646
18320	0.1313954571
18321	0.1313899198
18322	0.1313778731
18323	0.1313697998
18324	0.131360396
18325	0.1313476289
18326	0.1313422312
18327	0.1313362881
18328	0.1313242985
18329	0.1313181258
18330	0.1313110941
18331	0.1313051882
18332	0.1312994308
18333	0.1312857964
18334	0.1312762676
18335	0.1312684161
18336	0.1312559546
18337	0.1312480023
18338	0.1312418897
18339	0.1312347572
18340	0.1312260722
18341	0.1312209374
18342	0.1312064092
18343	0.1311980097
18344	0.1311858409
18345	0.1311723163
18346	0.1311613565
18347	0.1311548436
18348	0.1311480922
18349	0.1311359386
18350	0.131129554
18351	0.1311202049
18352	0.1311099283
18353	0.1311006729
18354	0.1310948258
18355	0.1310886696
18356	0.1310786753
18357	0.1310721809
18358	0.1310621438
18359	0.1310553867
18360	0.1310501193
18361	0.1310405703
18362	0.1310323183
18363	0.1310173796
18364	0.1310112977
18365	0.1309994118
18366	0.1309877314
18367	0.1309764612
18368	0.1309697455
18369	0.1309616513
18370	0.1309557627
18371	0.1309485893
18372	0.1309391187
18373	0.130932548
18374	0.1309214174
18375	0.1309132665
18376	0.1309030816
18377	0.1308922036
18378	0.1308835437
18379	0.1308786091
18380	0.1308706181
18381	0.1308610321
18382	0.1308520246
18383	0.1308411368
18384	0.1308372795
18385	0.130830954
18386	0.1308233994
18387	0.1308148629
18388	0.130806205
18389	0.1307945065
18390	0.1307849083
18391	0.1307742838
18392	0.1307654459
18393	0.1307557283
18394	0.1307397155
18395	0.1307304881
18396	0.1307224816
18397	0.1307092592
18398	0.1306980281
18399	0.1306910989
18400	0.1306834947
18401	0.1306790699
18402	0.1306713772
18403	0.1306640852
18404	0.1306536566
18405	0.1306453815
18406	0.1306322142
18407	0.1306253264
18408	0.1306145575
18409	0.1306067424
18410	0.1305945691
18411	0.1305885611
18412	0.1305831998
18413	0.1305769187
18414	0.1305687008
18415	0.1305574862
18416	0.1305508833
18417	0.1305415473
18418	0.1305253752
18419	0.1305156144
18420	0.1305071356
18421	0.1305010691
18422	0.1304948515
18423	0.1304839557
18424	0.1304731091
18425	0.130463195
18426	0.130452625
18427	0.1304445174
18428	0.1304329625
18429	0.1304274614
18430	0.1304208822
18431	0.1304101824
18432	0.1304019494
18433	0.130395819
18434	0.1303860837
18435	0.130379915
18436	0.1303737959
18437	0.1303690751
18438	0.130357516
18439	0.1303441914
18440	0.1303333308
18441	0.1303222236
18442	0.1303146272
18443	0.1303057293
18444	0.130299708
18445	0.1302883025
18446	0.1302784964
18447	0.1302678175
18448	0.1302609964
18449	0.130253078
18450	0.1302451585
18451	0.1302348406
18452	0.1302257939
18453	0.1302183745
18454	0.1302058372
18455	0.130199785
18456	0.1301871752
18457	0.1301797718
18458	0.1301689673
18459	0.130158942
18460	0.1301491094
18461	0.1301419037
18462	0.130136336
18463	0.1301263736
18464	0.1301191545
18465	0.1301130908
18466	0.1301073148
18467	0.1300980766
18468	0.130091125
18469	0.1300813271
18470	0.1300724898
18471	0.1300605344
18472	0.1300533128
18473	0.1300456072
18474	0.1300381112
18475	0.1300270148
18476	0.1300190684
18477	0.1300089795
18478	0.1300001258
18479	0.1299894832
18480	0.1299807172
18481	0.1299738272
18482	0.1299666232
18483	0.129957588
18484	0.1299417386
18485	0.1299325444
18486	0.1299261791
18487	0.1299166546
18488	0.1299120149
18489	0.1299040273
18490	0.1298969501
18491	0.1298891094
18492	0.129881604
18493	0.1298726723
18494	0.1298655424
18495	0.1298566186
18496	0.1298493582
18497	0.1298405435
18498	0.1298320356
18499	0.1298258851
18500	0.1298157003
18501	0.1298054381
18502	0.1297973977
18503	0.1297843042
18504	0.1297770032
18505	0.1297706925
18506	0.1297625703
18507	0.1297547666
18508	0.1297464298
18509	0.129742639
18510	0.1297324866
18511	0.1297202231
18512	0.1297130312
18513	0.1297047434
18514	0.1296959633
18515	0.1296870125
18516	0.1296755227
18517	0.1296657762
18518	0.1296576722
18519	0.1296523504
18520	0.1296438947
18521	0.1296365282
18522	0.1296329578
18523	0.1296201683
18524	0.1296131326
18525	0.1296009172
18526	0.129595646
18527	0.1295853343
18528	0.1295766256
18529	0.129564488
18530	0.1295545369
18531	0.1295453114
18532	0.1295368618
18533	0.1295277019
18534	0.1295172048
18535	0.1295068571
18536	0.1295018563
18537	0.1294924826
18538	0.1294850544
18539	0.1294774652
18540	0.129466783
18541	0.1294584353
18542	0.1294482377
18543	0.1294393116
18544	0.1294292181
18545	0.1294191562
18546	0.1294091625
18547	0.12939963
18548	0.1293918283
18549	0.1293862655
18550	0.12937151
18551	0.1293622288
18552	0.129353606
18553	0.129347583
18554	0.1293402225
18555	0.1293353626
18556	0.1293247232
18557	0.1293177652
18558	0.1293054316
18559	0.1292960797
18560	0.1292796811
18561	0.1292733643
18562	0.1292643826
18563	0.1292560671
18564	0.1292495574
18565	0.1292409305
18566	0.1292324518
18567	0.1292205283
18568	0.1292160809
18569	0.1292037141
18570	0.1291978992
18571	0.1291906126
18572	0.1291842062
18573	0.1291693571
18574	0.129163668
18575	0.129154505
18576	0.1291463873
18577	0.1291339528
18578	0.1291254081
18579	0.1291163873
18580	0.1291079395
18581	0.129099289
18582	0.1290879583
18583	0.129075604
18584	0.1290704279
18585	0.1290647844
18586	0.1290554753
18587	0.129040463
18588	0.1290302492
18589	0.1290211593
18590	0.1290089527
18591	0.1290015237
18592	0.1289911227
18593	0.1289841452
18594	0.1289784918
18595	0.1289678809
18596	0.1289560769
18597	0.1289481124
18598	0.1289423498
18599	0.1289325961
18600	0.1289235594
18601	0.1289118742
18602	0.1289005728
18603	0.1288920578
18604	0.128885727
18605	0.1288738813
18606	0.1288691158
18607	0.128860685
18608	0.128851058
18609	0.1288439113
18610	0.1288352082
18611	0.1288283041
18612	0.1288210701
18613	0.128809665
18614	0.1287997789
18615	0.1287943059
18616	0.1287882642
18617	0.1287769494
18618	0.1287693667
18619	0.1287624075
18620	0.1287540222
18621	0.1287464293
18622	0.1287368433
18623	0.1287292823
18624	0.1287233271
18625	0.1287145446
18626	0.1287076796
18627	0.1286962826
18628	0.1286903507
18629	0.1286816929
18630	0.1286761542
18631	0.1286707643
18632	0.1286597544
18633	0.1286496572
18634	0.1286418237
18635	0.1286295439
18636	0.1286195799
18637	0.1286097799
18638	0.1286028307
18639	0.1285935153
18640	0.1285861838
18641	0.128575328
18642	0.1285695613
18643	0.1285623641
18644	0.1285542901
18645	0.1285452388
18646	0.1285350775
18647	0.1285274353
18648	0.1285179002
18649	0.1285094765
18650	0.1284983359
18651	0.1284877752
18652	0.1284749992
18653	0.1284689585
18654	0.1284610186
18655	0.1284521906
18656	0.1284409003
18657	0.1284295242
18658	0.1284201246
18659	0.1284151099
18660	0.1284052225
18661	0.1283956594
18662	0.1283873842
18663	0.1283776338
18664	0.1283663479
18665	0.1283587134
18666	0.1283527233
18667	0.1283470775
18668	0.1283385606
18669	0.1283290974
18670	0.1283218361
18671	0.1283121913
18672	0.1283011161
18673	0.1282878821
18674	0.1282799452
18675	0.1282694521
18676	0.128256211
18677	0.1282470984
18678	0.128238755
18679	0.1282323751
18680	0.1282242147
18681	0.1282185727
18682	0.1282108685
18683	0.1282000643
18684	0.1281885621
18685	0.1281763543
18686	0.1281692385
18687	0.1281631446
18688	0.1281567673
18689	0.1281488671
18690	0.1281376006
18691	0.1281287494
18692	0.1281182651
18693	0.12811027
18694	0.1280987921
18695	0.1280887129
18696	0.1280807682
18697	0.1280712431
18698	0.1280644721
18699	0.1280568734
18700	0.1280501201
18701	0.1280422887
18702	0.1280345955
18703	0.1280249387
18704	0.1280132179
18705	0.1280072024
18706	0.1279926113
18707	0.1279847227
18708	0.1279794844
18709	0.1279682411
18710	0.1279574455
18711	0.1279435317
18712	0.1279359413
18713	0.1279247477
18714	0.1279160351
18715	0.127905806
18716	0.1278942113
18717	0.1278849764
18718	0.1278770473
18719	0.1278708126
18720	0.1278649014
18721	0.1278553165
18722	0.1278445639
18723	0.127833772
18724	0.1278229533
18725	0.1278149256
18726	0.127800566
18727	0.1277901908
18728	0.127787455
18729	0.1277781544
18730	0.127770583
18731	0.1277580316
18732	0.1277489981
18733	0.1277431633
18734	0.1277364182
18735	0.1277205287
18736	0.127713466
18737	0.1276985452
18738	0.1276879512
18739	0.1276803602
18740	0.1276695318
18741	0.1276566496
18742	0.1276461871
18743	0.1276373797
18744	0.1276281449
18745	0.1276160337
18746	0.1276068996
18747	0.1275986379
18748	0.1275921192
18749	0.1275843044
18750	0.1275757648
18751	0.1275631705
18752	0.127552516
18753	0.1275470948
18754	0.1275363827
18755	0.1275264323
18756	0.1275149361
18757	0.1275029082
18758	0.1274981823
18759	0.1274904955
18760	0.1274789262
18761	0.1274716725
18762	0.1274637797
18763	0.1274556839
18764	0.127445614
18765	0.1274364262
18766	0.1274280966
18767	0.1274180173
18768	0.1274066585
18769	0.1273979317
18770	0.1273860162
18771	0.1273758467
18772	0.1273670116
18773	0.1273572334
18774	0.1273462328
18775	0.1273401778
18776	0.1273324509
18777	0.1273264719
18778	0.1273196729
18779	0.1273115552
18780	0.127305426
18781	0.127297963
18782	0.1272869405
18783	0.1272764997
18784	0.127265715
18785	0.1272592726
18786	0.1272510279
18787	0.1272435817
18788	0.1272353114
18789	0.1272245876
18790	0.1272110621
18791	0.1272059383
18792	0.1272005817
18793	0.1271905221
18794	0.1271802333
18795	0.1271737291
18796	0.1271609218
18797	0.1271502149
18798	0.1271445116
18799	0.1271404938
18800	0.1271327027
18801	0.1271263239
18802	0.1271181597
18803	0.1271087667
18804	0.1271015022
18805	0.1270912448
18806	0.1270811655
18807	0.1270728388
18808	0.1270670582
18809	0.1270576463
18810	0.1270517211
18811	0.127045306
18812	0.1270349063
18813	0.1270203257
18814	0.1270146397
18815	0.1270024458
18816	0.1269944648
18817	0.1269880203
18818	0.1269802322
18819	0.126974266
18820	0.1269618937
18821	0.1269535169
18822	0.1269428091
18823	0.1269348357
18824	0.1269243382
18825	0.1269156407
18826	0.1269019377
18827	0.1268901441
18828	0.1268798205
18829	0.126871652
18830	0.1268615722
18831	0.1268558218
18832	0.1268470566
18833	0.1268404113
18834	0.1268322047
18835	0.1268218699
18836	0.1268086183
18837	0.1267979078
18838	0.1267927199
18839	0.1267864187
18840	0.126779211
18841	0.1267692045
18842	0.1267595455
18843	0.1267539159
18844	0.1267463151
18845	0.1267353208
18846	0.1267274245
18847	0.1267166996
18848	0.1267093504
18849	0.1267001505
18850	0.1266907656
18851	0.1266834294
18852	0.1266779666
18853	0.1266676761
18854	0.1266620212
18855	0.1266530056
18856	0.1266407588
18857	0.1266350986
18858	0.126627897
18859	0.1266213554
18860	0.1266140758
18861	0.126605785
18862	0.1265916927
18863	0.1265834539
18864	0.1265740058
18865	0.126562127
18866	0.1265554631
18867	0.1265471546
18868	0.1265397152
18869	0.1265300423
18870	0.1265251687
18871	0.1265197686
18872	0.1265133525
18873	0.1265031647
18874	0.1264951004
18875	0.1264893236
18876	0.1264821621
18877	0.1264753083
18878	0.126463976
18879	0.1264555632
18880	0.1264471121
18881	0.1264406894
18882	0.1264347436
18883	0.1264269821
18884	0.1264172929
18885	0.1264065992
18886	0.1263993524
18887	0.1263933072
18888	0.1263882203
18889	0.12637597
18890	0.1263669437
18891	0.1263609348
18892	0.1263540311
18893	0.1263474206
18894	0.1263359312
18895	0.1263307063
18896	0.1263181069
18897	0.1263141051
18898	0.1263047274
18899	0.1262975868
18900	0.1262862021
18901	0.1262755656
18902	0.1262659256
18903	0.1262551639
18904	0.1262474771
18905	0.1262367956
18906	0.1262300872
18907	0.1262251463
18908	0.1262173807
18909	0.126209276
18910	0.1262014578
18911	0.1261927388
18912	0.1261839226
18913	0.1261765784
18914	0.1261662927
18915	0.1261608768
18916	0.1261555981
18917	0.126146861
18918	0.1261374445
18919	0.1261279207
18920	0.1261174522
18921	0.1261108674
18922	0.1261033584
18923	0.1260921069
18924	0.1260817523
18925	0.1260734734
18926	0.1260656213
18927	0.1260569158
18928	0.1260478333
18929	0.1260360842
18930	0.1260273441
18931	0.1260169411
18932	0.1260094053
18933	0.1259933596
18934	0.125983749
18935	0.1259744837
18936	0.1259657475
18937	0.1259609776
18938	0.1259527293
18939	0.125946127
18940	0.1259316955
18941	0.1259214923
18942	0.1259135289
18943	0.1259007113
18944	0.1258937186
18945	0.1258874053
18946	0.1258757834
18947	0.1258705237
18948	0.1258623883
18949	0.1258477923
18950	0.1258418619
18951	0.1258336975
18952	0.1258233332
18953	0.1258187714
18954	0.1258072937
18955	0.1257993153
18956	0.1257886157
18957	0.1257791953
18958	0.1257719128
18959	0.1257661063
18960	0.1257566489
18961	0.1257452932
18962	0.1257372921
18963	0.1257309666
18964	0.1257252633
18965	0.1257148
18966	0.1257046468
18967	0.1256970766
18968	0.1256877119
18969	0.1256752715
18970	0.1256651898
18971	0.1256564792
18972	0.1256437042
18973	0.1256323055
18974	0.1256236203
18975	0.1256144655
18976	0.1256084569
18977	0.1255970204
18978	0.1255870445
18979	0.1255768149
18980	0.1255702905
18981	0.1255588916
18982	0.12554815
18983	0.1255434437
18984	0.1255347639
18985	0.1255209166
18986	0.1255104958
18987	0.1255026878
18988	0.1254932239
18989	0.1254874507
18990	0.1254774793
18991	0.1254671223
18992	0.1254590758
18993	0.1254508702
18994	0.1254400244
18995	0.1254318571
18996	0.1254223563
18997	0.1254129748
